XLocation,YLocation,Strength,Goal
95,84,1,False
57,153,1,False
110,160,1,False
143,45,1,False
81,153,1,False
201,277,0,False
165,32,0,False
171,285,0,False
53,151,0,False
119,146,0,False
110,213,1,False
39,175,1,False
96,76,1,False
104,87,0,False
84,245,0,False
133,228,0,False
42,154,0,False
127,105,0,False
190,155,0,False
155,187,0,False
191,199,0,False
200,86,0,False
152,241,0,False
67,189,0,True
267,251,0,False
141,201,0,False
185,47,0,False
53,200,0,False
160,21,0,False
77,27,0,False
183,220,0,False
140,36,0,False
50,149,0,False
81,86,1,False
65,259,-2,False
57,154,0,False
48,133,0,False
120,266,0,False
85,152,0,False
121,67,1,False
58,149,1,False
143,75,0,False
50,164,1,False
133,89,0,False
130,153,0,False
113,33,0,False
100,129,1,False
58,150,1,False
194,74,1,False
48,165,1,True
78,179,1,False
112,214,0,False
266,159,0,False
208,226,0,False
137,20,0,False
138,282,0,False
162,257,0,False
151,92,0,True
117,237,0,False
40,174,0,False
242,71,0,False
158,178,0,False
70,214,0,False
48,129,0,False
101,103,0,False
178,227,0,False
57,49,1,False
78,59,1,False
136,242,1,False
161,172,0,False
193,275,0,False
60,79,0,False
52,207,0,False
111,73,0,False
85,171,0,False
164,39,0,False
126,245,0,False
62,207,0,False
192,51,0,False
38,75,0,False
98,69,0,False
42,117,0,False
192,161,0,False
189,75,0,False
89,253,0,False
123,251,1,False
121,165,1,True
45,87,1,False
211,183,0,False
44,180,0,True
187,273,0,False
71,48,0,False
85,170,0,False
99,135,0,False
109,247,0,False
213,238,0,False
196,79,0,False
52,183,1,False
124,275,1,False
92,210,0,False
62,101,1,False
44,57,-1,False
235,159,1,False
190,49,1,False
81,167,0,False
92,35,0,False
65,219,0,False
136,279,0,False
91,50,0,False
123,290,0,False
174,206,0,False
47,152,0,False
78,165,0,False
87,89,0,False
99,91,0,False
53,114,0,False
192,41,0,False
108,132,0,False
48,213,0,False
220,152,0,False
108,191,1,False
147,271,1,False
63,107,1,False
104,92,0,False
116,76,0,False
82,46,0,False
66,230,-1,False
99,58,-1,False
68,135,0,False
128,127,0,False
87,134,0,False
115,66,0,False
207,218,0,False
201,108,0,False
288,133,0,True
112,271,0,False
100,143,0,False
206,83,0,False
41,143,0,False
236,201,0,False
105,75,0,False
183,116,0,False
209,25,0,False
55,84,0,False
214,75,0,False
97,45,0,False
43,65,0,False
159,208,0,False
49,111,0,False
83,135,0,True
47,211,0,False
147,269,0,False
167,123,0,False
39,177,0,False
182,52,0,False
73,60,0,False
169,17,0,False
59,175,0,False
75,101,0,False
171,248,1,False
130,224,0,False
80,110,0,False
89,237,0,False
120,201,0,False
73,157,0,False
80,107,0,False
213,203,0,False
102,69,2,False
52,148,2,False
161,51,2,False
185,79,2,True
102,97,-2,False
43,146,2,False
173,73,2,False
59,136,0,False
89,216,-1,False
196,41,0,False
68,177,0,True
96,255,1,False
194,272,1,False
57,143,0,False
95,20,0,False
95,148,0,False
53,223,0,False
50,120,0,False
138,237,0,False
123,96,1,False
124,64,1,True
285,165,0,False
98,146,0,False
42,171,0,True
135,155,0,False
183,193,0,False
188,59,0,False
209,247,0,False
249,40,0,True
146,120,0,False
61,162,0,True
194,204,0,False
129,47,0,False
134,260,0,False
143,45,0,False
143,185,0,False
86,162,0,True
55,113,0,False
193,251,0,False
187,27,0,False
218,169,0,False
47,108,0,False
118,27,0,False
65,185,0,False
119,246,0,False
98,149,1,False
68,156,1,True
48,169,1,False
178,53,1,False
55,45,1,False
141,224,1,False
202,274,0,False
203,57,0,False
68,224,0,False
207,228,1,False
99,260,1,False
85,135,0,False
193,38,0,False
58,160,0,False
153,244,0,False
225,38,0,False
216,21,0,False
210,67,0,False
134,89,0,False
34,171,0,False
71,196,0,False
204,221,0,False
38,195,0,False
204,141,0,False
140,49,0,False
124,183,0,False
115,111,0,False
97,180,0,True
113,82,0,False
176,117,0,False
203,126,0,False
183,71,0,False
63,108,0,False
107,197,0,False
80,119,0,True
143,223,0,False
87,57,0,False
34,94,0,False
45,237,0,False
204,36,0,False
214,33,0,False
95,97,0,False
133,213,0,False
164,250,1,False
197,100,-1,False
102,154,0,False
168,218,0,False
183,30,0,False
104,133,0,False
118,206,1,True
92,230,0,True
203,85,0,True
262,159,0,False
211,85,0,False
161,156,0,False
68,189,0,False
61,203,0,False
78,128,0,False
67,165,0,False
111,120,0,False
80,60,0,False
183,204,0,False
209,51,0,False
76,74,0,False
101,28,0,False
165,250,0,False
200,244,0,False
200,231,0,False
112,279,0,False
155,232,0,False
145,168,0,False
67,69,1,False
200,143,1,False
74,216,1,False
137,90,1,False
119,82,0,False
141,53,0,False
58,237,1,False
140,225,1,False
142,261,1,False
129,81,1,False
127,289,0,False
60,190,0,False
250,8,0,False
49,168,0,False
68,154,0,False
73,116,0,False
135,34,0,False
184,282,0,False
146,239,0,False
165,269,0,False
50,215,0,False
132,119,0,False
106,155,0,False
100,149,0,True
179,231,0,False
70,176,0,False
83,135,0,True
138,201,0,False
171,222,0,False
157,225,0,False
206,265,0,False
250,159,1,False
87,179,0,True
267,134,-1,False
45,223,-1,False
75,197,1,False
139,72,0,False
59,183,0,False
93,284,1,False
155,45,1,False
155,182,1,False
78,209,0,False
242,55,0,False
217,278,0,False
208,258,0,False
64,171,1,False
58,235,1,False
47,129,1,False
148,92,1,False
200,276,1,False
203,138,1,False
80,119,0,True
272,278,0,False
170,286,0,False
129,164,0,False
176,46,0,False
122,87,0,False
69,167,0,False
185,211,1,False
98,124,1,False
145,257,1,False
161,222,1,False
75,270,1,False
102,179,0,False
189,239,0,False
139,63,0,False
94,152,0,False
103,94,0,True
72,121,0,False
170,256,0,False
189,207,0,False
190,20,0,False
68,69,0,False
201,179,0,False
75,195,0,False
208,84,0,False
159,210,0,False
206,52,1,False
127,155,0,False
60,163,0,True
63,225,0,False
219,153,0,False
165,278,0,False
201,276,0,False
51,164,0,False
128,271,0,False
81,147,0,True
75,160,0,False
73,175,0,False
109,231,0,False
145,223,0,False
81,81,0,False
246,109,0,False
110,81,0,False
166,256,0,False
195,254,0,False
219,217,0,False
102,55,0,False
146,98,0,False
174,273,0,False
123,284,0,False
111,211,0,False
268,163,0,False
116,168,0,False
144,136,0,False
119,277,1,False
220,13,-1,False
91,139,-1,False
56,85,-1,False
104,264,0,False
136,134,0,False
204,129,0,False
261,260,0,False
55,135,0,False
57,207,0,False
192,261,0,False
44,183,0,False
249,20,0,False
118,129,0,False
179,69,0,False
236,265,0,False
87,56,0,False
115,63,0,False
134,243,0,False
50,124,0,False
48,97,0,True
64,46,0,False
122,111,1,False
202,183,1,False
60,188,1,False
169,133,1,False
176,243,1,False
78,185,0,True
107,159,0,False
57,129,0,False
51,218,1,False
147,39,1,False
254,18,-1,False
47,106,-1,False
111,60,1,False
34,114,1,False
19,92,0,False
38,106,0,False
167,114,0,False
67,168,0,False
89,152,0,False
125,42,0,False
46,171,0,True
44,177,0,True
64,197,0,False
101,140,0,False
76,93,0,False
81,93,0,False
117,180,0,False
134,50,0,False
41,147,0,False
54,113,0,False
66,156,0,False
207,136,0,False
174,176,0,False
59,149,-1,False
106,139,1,False
38,186,1,True
43,121,1,False
169,47,0,False
50,123,0,False
139,70,2,False
73,111,1,False
121,249,0,False
101,159,0,True
72,113,0,False
193,97,0,False
204,225,0,False
133,141,0,False
87,220,1,False
75,146,0,False
92,129,0,False
54,171,0,True
33,121,0,True
110,139,0,False
41,117,0,False
60,154,0,True
86,94,0,False
29,184,0,False
71,275,0,False
129,243,0,False
43,228,0,False
201,71,0,False
248,112,-1,True
75,169,0,False
288,293,0,False
173,65,0,False
195,274,0,False
146,33,0,False
77,28,0,False
80,180,0,False
69,120,0,False
167,69,0,False
132,196,0,False
110,106,0,False
190,226,0,False
53,180,0,False
88,137,0,False
148,160,1,False
67,183,1,False
64,173,0,True
133,121,0,False
40,58,0,False
71,176,0,False
52,146,0,False
174,275,0,False
155,159,0,False
49,106,0,False
71,159,0,True
198,84,0,False
110,22,0,False
191,137,0,False
90,275,0,False
46,233,0,False
21,84,0,False
27,108,0,False
110,129,1,False
41,124,1,False
188,170,1,False
110,75,1,False
102,186,1,False
80,184,0,False
52,135,0,False
134,102,1,False
55,151,1,False
148,153,1,False
44,154,0,True
103,201,0,False
157,54,0,False
194,226,0,False
43,64,0,False
160,160,0,False
186,124,0,False
176,39,0,False
49,61,1,False
62,144,-1,False
122,183,1,False
100,156,1,False
67,150,1,False
64,124,1,False
81,134,0,False
172,76,0,False
50,105,0,False
44,176,0,False
75,182,0,False
136,186,0,True
68,198,0,True
127,34,0,False
32,258,0,False
96,284,0,False
133,287,0,False
50,182,0,False
203,87,1,False
81,177,1,False
162,231,1,False
108,73,0,False
84,238,-1,False
96,173,1,False
124,120,0,False
166,207,0,True
158,21,0,False
74,171,0,False
104,295,0,False
110,20,0,False
131,149,1,False
110,224,1,False
203,25,1,True
93,239,-1,False
81,135,-1,False
152,134,0,False
217,10,0,False
79,133,0,True
51,128,0,False
132,123,0,False
61,177,0,True
61,116,0,False
150,68,1,True
53,172,0,False
74,172,0,False
58,127,0,False
134,83,0,False
161,15,0,False
52,136,0,False
58,167,0,True
153,146,0,False
161,137,0,False
87,194,0,False
64,127,1,True
60,171,-1,False
125,20,1,False
211,5,1,False
93,226,-1,False
49,129,0,False
62,174,0,False
68,160,-1,False
104,54,0,False
76,154,0,False
203,100,0,False
141,20,0,False
122,18,0,False
183,88,0,False
171,20,0,False
82,201,0,False
56,164,0,False
98,177,0,False
62,122,0,False
49,181,0,False
84,184,0,False
75,165,0,False
173,162,0,True
69,134,0,False
69,186,0,False
198,180,0,False
200,54,1,False
93,151,0,False
93,212,1,True
52,155,-1,False
74,94,0,False
146,32,0,False
200,270,0,False
37,179,0,False
89,58,1,False
164,247,1,False
127,229,0,False
202,42,0,False
123,195,0,True
162,252,0,False
62,146,0,False
51,137,0,False
251,273,0,False
207,250,0,False
205,145,0,False
60,134,0,False
135,75,1,False
236,276,0,False
109,84,1,False
59,171,1,False
117,270,1,False
54,159,0,False
79,204,2,False
56,217,2,True
146,197,2,False
51,129,1,False
82,99,0,False
182,79,0,False
111,81,0,False
68,253,0,False
73,203,1,False
104,71,0,False
250,56,0,False
59,141,1,True
165,56,1,False
195,244,1,False
105,177,1,True
95,86,1,True
65,93,0,False
73,135,0,False
105,229,0,False
189,44,0,False
57,47,0,False
183,43,0,False
68,183,1,False
53,146,-1,True
119,224,0,False
141,222,0,True
46,246,0,False
67,147,-1,False
59,171,-1,False
123,191,1,False
159,144,0,False
278,211,0,False
189,213,0,False
121,95,0,False
131,118,0,False
145,229,0,False
161,189,1,False
108,189,1,True
68,174,-1,False
75,118,0,False
141,57,0,False
143,108,0,False
167,122,0,False
117,135,0,True
261,169,-1,False
186,138,1,False
68,178,0,False
61,149,0,True
173,117,0,False
70,162,0,False
76,115,0,False
62,105,1,True
59,91,1,False
88,157,0,False
111,111,0,False
131,88,0,False
89,171,0,False
177,219,0,False
100,88,0,False
61,81,0,False
78,98,0,False
267,195,1,False
146,93,1,False
73,201,0,False
85,82,0,False
56,171,0,False
62,183,0,False
44,177,0,True
189,55,0,False
65,195,0,False
47,178,0,False
58,199,0,False
96,133,0,False
94,196,0,False
58,154,0,False
75,207,0,False
102,203,0,False
106,189,0,False
52,161,0,False
120,47,0,False
78,80,1,False
53,136,0,False
57,140,0,False
69,116,1,False
132,229,1,False
157,159,0,False
104,152,0,True
86,170,0,False
98,226,0,False
42,126,0,False
96,91,0,False
191,58,0,False
211,78,1,False
69,173,0,False
50,129,0,False
95,80,0,False
50,90,0,False
74,235,0,False
213,229,0,False
126,234,0,False
57,141,0,False
69,129,0,False
92,227,0,False
70,165,0,True
70,159,0,True
105,88,0,False
87,135,0,False
54,124,-1,False
178,48,0,False
80,197,0,False
137,151,0,False
145,90,0,False
54,175,0,False
45,102,0,False
77,156,0,True
165,156,0,False
90,165,0,False
110,140,0,False
140,129,0,False
164,93,0,False
188,102,1,False
119,129,-1,False
146,221,0,False
67,161,0,False
138,199,1,False
43,109,-1,False
194,81,0,True
59,175,0,False
195,161,1,False
57,144,1,False
76,130,1,False
94,177,1,False
276,34,0,False
118,134,0,False
69,171,0,False
81,112,0,False
57,66,0,False
26,130,0,False
115,242,0,False
63,220,0,False
52,116,0,False
205,159,0,False
146,286,0,False
137,38,0,False
49,169,0,False
48,26,0,False
109,185,0,False
176,134,0,False
65,65,0,False
233,284,0,False
55,145,1,False
101,228,1,False
43,162,1,True
193,216,0,False
59,167,0,False
158,285,0,False
99,36,0,False
142,271,0,False
55,119,0,False
233,41,0,False
151,113,0,True
117,109,0,False
117,166,0,False
73,141,0,False
116,12,0,False
119,207,0,False
99,147,-1,False
200,164,0,False
54,177,0,False
219,273,0,False
39,125,0,False
131,82,1,False
201,250,1,True
134,60,0,False
202,228,0,False
64,146,0,True
56,141,0,False
200,233,0,False
69,144,0,True
187,264,0,False
124,289,0,False
142,28,0,False
186,214,1,True
119,131,0,False
117,191,0,False
58,144,0,False
178,51,0,False
203,83,0,False
34,203,0,False
78,175,0,False
141,14,0,False
71,100,0,False
47,85,0,False
210,76,0,False
155,159,0,False
214,209,0,False
53,209,0,False
56,156,0,True
168,174,1,True
99,147,0,False
170,77,0,False
50,179,1,True
236,274,1,False
45,170,0,False
148,253,0,False
176,186,0,False
161,240,0,False
112,289,0,False
203,105,0,False
234,21,0,False
187,157,0,False
170,250,0,False
187,26,0,False
152,41,0,False
34,167,0,False
189,267,0,False
121,105,0,False
146,124,0,False
141,188,0,False
77,217,0,False
44,146,0,False
195,141,0,False
31,136,0,True
56,212,0,False
202,273,0,False
188,15,0,False
91,216,0,False
124,152,-1,False
230,26,0,False
258,158,0,False
266,90,0,False
149,105,0,False
63,137,0,True
48,139,0,True
151,214,0,False
215,147,0,False
176,191,1,False
143,200,1,False
158,100,-1,False
173,181,-1,False
188,61,-1,False
182,166,0,False
195,75,0,False
149,40,0,False
159,175,0,False
161,213,0,False
151,148,0,False
144,239,0,False
48,133,0,True
89,187,0,False
39,181,0,True
155,86,0,False
48,137,0,True
188,88,0,False
184,226,0,False
173,129,1,False
141,163,0,False
141,100,0,False
147,231,0,False
125,83,0,False
153,243,0,False
145,266,0,False
118,248,0,False
145,81,0,False
127,182,0,False
142,116,-1,False
255,203,1,False
134,80,1,False
140,177,0,False
117,189,0,False
200,185,0,False
63,137,0,True
190,153,0,False
166,139,0,False
134,63,0,False
216,163,0,True
134,258,0,False
128,65,0,False
146,63,0,False
106,197,0,True
176,119,0,False
87,207,0,False
177,198,1,False
93,177,0,False
40,110,0,False
199,173,0,False
103,171,0,False
219,173,0,False
156,186,0,False
141,184,1,False
143,159,1,False
77,187,1,True
189,82,1,False
107,202,0,False
142,187,0,False
56,141,0,True
126,217,1,False
82,135,0,False
60,195,0,False
107,43,0,False
192,39,0,False
74,95,0,False
38,165,0,False
182,61,0,False
92,123,1,False
214,139,0,False
122,165,0,False
213,35,0,False
112,133,0,False
107,192,0,False
182,265,0,False
53,184,0,False
99,226,0,False
59,174,1,False
63,164,1,True
113,100,-1,False
170,116,0,False
31,40,0,False
127,38,0,False
206,141,0,False
135,74,0,False
158,221,0,True
136,84,0,True
74,192,0,False
132,232,0,False
164,237,0,False
125,256,0,False
170,60,0,False
79,179,0,False
165,78,0,False
188,258,0,False
154,196,0,False
90,93,0,False
185,69,0,True
134,86,0,False
120,115,0,False
93,142,0,False
146,238,0,False
199,159,0,False
172,81,0,False
193,146,-1,False
67,139,-1,False
81,139,-1,False
87,195,-1,False
110,76,1,False
128,123,0,False
156,258,0,False
93,96,0,False
147,70,-1,False
76,142,0,True
70,134,0,False
133,173,0,False
184,122,0,False
159,195,0,False
116,181,0,False
184,212,0,False
67,129,0,False
98,176,0,False
140,62,0,False
176,208,0,False
150,126,0,False
181,75,0,False
123,134,0,False
176,196,1,False
117,204,-1,False
136,222,1,False
108,125,1,False
189,244,0,False
72,122,0,False
124,167,0,False
137,204,0,False
80,81,1,False
59,138,1,False
95,151,1,False
107,131,1,True
67,218,0,False
163,258,0,False
105,190,0,False
91,200,0,False
61,203,0,False
45,125,0,False
170,205,0,False
116,217,0,False
65,138,0,False
67,147,0,True
60,153,0,False
76,201,0,False
178,142,1,False
89,100,1,False
141,260,0,False
56,232,0,False
91,223,0,False
44,183,0,False
204,215,0,False
51,133,0,False
137,167,0,False
76,223,0,False
49,165,0,True
220,241,0,False
56,219,-1,False
189,89,1,False
185,254,0,False
81,149,1,True
75,101,-1,True
146,229,1,False
67,200,0,False
216,277,0,False
78,191,0,True
63,142,0,False
179,118,0,False
86,104,0,False
138,281,0,False
117,153,0,True
161,183,1,True
192,12,1,False
98,135,0,False
53,122,0,False
149,130,0,False
75,243,0,False
62,131,0,False
50,129,0,False
170,133,0,False
92,221,0,False
44,172,0,False
42,164,0,True
119,105,0,False
83,122,0,True
71,141,0,False
123,59,0,False
51,129,0,False
200,229,0,False
86,89,0,False
97,82,0,False
147,104,0,False
53,179,0,False
117,163,0,False
66,36,0,False
93,174,0,False
45,129,0,False
110,229,0,False
200,204,0,False
124,198,1,False
54,159,1,False
52,171,1,False
66,153,0,False
88,107,0,False
111,277,0,False
31,174,0,False
128,194,0,True
50,134,0,False
206,44,0,False
196,160,0,False
201,248,0,False
59,160,0,False
49,188,0,True
102,53,0,False
139,96,0,False
70,135,0,False
74,160,0,True
81,186,0,False
183,128,0,False
83,151,0,False
190,34,1,False
40,126,1,True
121,151,-1,False
187,47,-1,False
225,153,-1,False
197,71,0,False
176,79,1,True
155,34,-1,False
236,278,-1,False
53,199,0,False
201,114,0,False
34,131,0,False
141,278,0,False
72,154,0,False
181,172,0,False
190,83,0,False
72,93,0,False
208,11,0,False
84,180,-1,False
85,48,1,False
129,189,1,False
151,281,0,False
69,164,0,False
71,196,0,False
157,213,0,False
157,294,0,False
178,249,1,False
39,151,2,True
82,251,2,False
122,186,2,False
105,221,2,False
108,97,0,False
84,103,0,False
142,110,0,False
254,201,0,False
103,225,0,False
70,127,0,False
108,73,0,False
122,177,0,False
66,51,0,True
147,67,0,False
49,167,1,True
185,243,-1,False
219,19,-1,False
81,99,0,False
109,21,0,False
110,276,0,False
132,255,0,False
80,121,0,False
181,56,0,False
206,72,0,False
57,147,0,False
94,143,0,False
147,75,0,False
57,45,0,False
57,157,0,True
103,81,0,False
74,48,0,False
97,282,0,False
62,190,0,False
149,126,0,False
51,70,0,False
49,258,0,False
220,166,0,False
156,55,0,False
187,140,0,False
116,213,0,False
145,123,0,False
71,205,0,False
91,159,0,False
104,208,0,False
52,97,0,True
98,178,0,False
137,90,0,False
127,194,0,False
47,120,0,False
92,160,0,False
61,111,0,False
69,178,0,False
49,167,0,True
107,273,0,False
136,39,0,False
63,117,0,False
111,21,0,False
51,255,0,False
188,283,0,False
40,123,0,False
188,169,0,False
56,120,0,False
188,245,0,False
221,127,0,False
36,172,0,False
43,126,0,False
192,128,0,False
71,176,0,False
54,160,1,True
38,183,0,False
59,157,0,False
90,111,0,False
75,201,0,False
40,188,0,False
159,42,0,False
122,129,1,False
204,25,-1,False
182,61,1,False
160,262,1,False
41,165,1,False
35,192,0,False
50,159,0,False
127,33,0,False
81,190,0,False
167,141,0,False
99,120,0,False
76,213,0,False
174,153,1,False
94,178,0,False
92,121,0,False
277,278,0,False
85,279,0,False
118,18,0,False
122,73,0,False
59,121,0,False
66,183,0,False
186,131,1,False
69,62,0,False
80,27,0,False
80,271,0,False
